,employer,link,location,position_title,salary,excel,python,r,java,c,c++,matlab,sas,sql,tableau,hadoop,spark,power bi,tensorflow,keras,pytorch,theano,caffe,communication,problem solving,project management,consulting,presentation,leadership,documentation,marketing,lead,time management,collaborate,organize
413,Wood,https://job-openings.monster.ca/principal-resource-geologist-vancouver-bc-ca-wood/b2c25d05-17fb-4c12-86c8-4330493d4f49,"Vancouver, BC",Principal Resource Geologist,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,Avanciers,https://job-openings.monster.ca/elk-splunk-engg-on-ca-avanciers/b2a59470-820c-4f10-b51e-d54c9b0a1c24,ON,ELK/SPLUNK Engg.,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,Tantalus Labs Ltd.,https://job-openings.monster.ca/facilities-coordinator-maple-ridge-bc-ca-tantalus-labs-ltd/b1504bac-bf62-40e8-a479-f465e6347713,"Maple Ridge, BC",Facilities Coordinator,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
416,Capgemini,https://job-openings.monster.ca/programmer-developer-lead-sas-ci-consultant-2-toronto-on-ca-capgemini/b0d10993-96bd-4205-a69d-0edf62dc1b64,"Toronto, ON",Programmer/Developer Lead - SAS CI Consultant #2,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
417,NetApp,https://job-openings.monster.ca/netapp-emerging-talent-software-qa-engineer-vancouver-ca-netapp/af8a7352-6f01-4511-9736-22aa6786baa5,Vancouver,NetApp Emerging Talent - Software & QA Engineer,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
418,MNP,https://job-openings.monster.ca/senior-database-developer-calgary-ab-ca-mnp/acffe628-58b0-4fc6-86cd-11d0f2148809,"Calgary, AB",Senior Database Developer,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
419,Alberta Motor Association,https://job-openings.monster.ca/marketing-specialist-edmonton-ab-ca-alberta-motor-association/aad0a4d1-d668-4f50-a0d1-5c715c83ebb0,"Edmonton, AB",Marketing Specialist,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
420,Celestica International Inc,https://job-openings.monster.ca/student-intern-green-energy-toronto-ca-celestica-international-inc/aa7f5c2e-b519-4777-b268-a70aeb7023f2,Toronto,"Student Intern, Green Energy",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,Informatica,https://job-openings.monster.ca/principal-product-manager-toronto-on-ca-informatica/aa344294-8647-4f85-a2c9-ca21eecfaec5,"Toronto, ON",Principal Product Manager,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
422,BC Centre for Disease Control (BCCDC),https://job-openings.monster.ca/biostatistician-bc-centre-for-disease-control-vancouver-bc-ca-bc-centre-for-disease-control-bccdc/a024f129-8fc6-4d9b-b39c-9429390350d5,"Vancouver, BC",Biostatistician - BC Centre for Disease Control,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
423,Finning,https://job-openings.monster.ca/technical-product-manager-vancouver-bc-ca-bc-ca-finning/9c6bad92-9220-49b8-8c7d-b384dd8abe00,"Vancouver, BC, CA, BC",Technical Product Manager,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
424,Opslock,https://job-openings.monster.ca/brand-content-marketing-manager-qc-qc-ca-opslock/9b735555-8eb6-42b4-a772-4bbadabb96b5,"QC, QC",Brand & Content Marketing Manager,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
425,HirePower,https://job-openings.monster.ca/graphic-designer-toronto-on-ca-hirepower/9b140e5c-4b66-4b66-8c4b-2f44b899165f,"Toronto, ON",Graphic Designer,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
426,Hatch,https://job-openings.monster.ca/transmission-engineer-mississauga-on-ca-mississauga-on-ca-hatch/967ee0b4-d4be-4f50-9b9b-5a7f32bb6d42,"Mississauga, ON","Transmission Engineer (Mississauga, ON, CA)",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,Splunk,https://job-openings.monster.ca/systems-engineer-cloud-vancouver-bc-ca-splunk/95dc493e-3a32-4feb-b00c-b0c356d958c0,"Vancouver, BC",Systems Engineer - Cloud,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
428,Cubic,https://job-openings.monster.ca/sr-traffic-signal-technician-canada-can-toronto-on-ca-cubic/95666791-b672-4d6d-a135-467586eefad6,CAN Toronto ON,Sr. Traffic Signal Technician - Canada,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
429,Broadridge Financial Solutions,https://job-openings.monster.ca/analyst-product-management-jr1018257-toronto-on-ca-broadridge-financial-solutions/925bc679-4b1f-4446-ae34-da575811825c,"Toronto, ON","Analyst, Product Management (JR1018257)",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
430,Myant,https://job-openings.monster.ca/r-d-biomedical-signal-processing-engineer-toronto-on-ca-myant/8e6e48af-41d9-45cb-ae67-accf52e5979b,"Toronto, ON",R&D Biomedical Signal Processing Engineer,,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,ManpowerGroup,https://job-openings.monster.ca/electrical-engineer-technologist-tillsonburg-on-ca-manpowergroup/8986a19b-041c-48a9-a31b-e7f629bce956,"Tillsonburg, ON",Electrical Engineer Technologist,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
432,"Moody's Investors Service, Inc.",https://job-openings.monster.ca/systems-design-software-engineer-toronto-ca-moodys-investors-service-inc/87af384a-199f-4194-8459-e46c5bb60743,Toronto,Systems Design - Software Engineer,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,EY,https://job-openings.monster.ca/tax-senior-staff-research-development-quantitative-services-toronto-on-ca-ey/8720e5e3-5254-4992-9ab8-0a5671c394d0,"Toronto, ON","Tax Senior/Staff,  Research & Development, Quantitative Services",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,Cymax Stores,https://job-openings.monster.ca/director-engineering-vancouver-bc-ca-cymax-stores/8675fad8-80d4-4ebe-9e01-ff7a45f12965,"Vancouver, BC","Director, Engineering",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
435,Nuagem inc.,https://job-openings.monster.ca/data-analytics-consultant-contract-3-to-6-months-montreal-qc-ca-nuagem-inc/8411cae4-0f6c-463c-8ca4-de040073c507,"Montreal, QC",Data Analytics Consultant ( contract 3 to 6 months),,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,TELUS,https://job-openings.monster.ca/marketing-insights-consultant-on-on-ca-telus/838e7d99-4fcf-446e-b25a-c2b3c15fb0e9,"ON, ON",Marketing Insights Consultant,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
437,Cisco,https://job-openings.monster.ca/devsecops-engineer-data-platform-vancouver-bc-ca-cisco/82bb5c0b-f3b9-401c-996a-f3db7305bc97,"Vancouver, BC",DevSecOps Engineer - Data Platform,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,SAP,https://job-openings.monster.ca/chief-security-expert-sap-analytics-cloud-augmented-bi-job-vancouver-ca-sap/812a875b-72f0-4003-8bd0-e34c437839a5,Vancouver,"Chief Security Expert, SAP Analytics Cloud (Augmented BI) Job",,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
439,Mondelez International,https://job-openings.monster.ca/quality-system-coordinator-co-op-east-york-ca-mondelez-international/7e85661c-31ff-4eda-a403-337e651a7537,East York,Quality System Coordinator Co-op,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
440,"MedMatica Consulting Associates, Inc",https://job-openings.monster.ca/systems-integration-engineer-philadelphia-ca-medmatica-consulting-associates-inc/79f7490e-12ba-411c-af3f-1a674f8a3586,Philadelphia,Systems Integration Engineer,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
441,"Johnson Controls, Inc",https://job-openings.monster.ca/back-end-senior-software-developer-brossard-qc-ca-johnson-controls-inc/79509282-c963-4ada-a59b-8bb50f7da2d4,"Brossard, QC",Back-End Senior Software Developer,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
442,Expert Recruiters,https://job-openings.monster.ca/junior-paralegal-2545-d-vancouver-bc-ca-expert-recruiters/76f8453b-a144-4622-99fc-6d39112faf09,"Vancouver, BC",Junior Paralegal 2545-D,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,Estee Lauder,https://job-openings.monster.ca/millwright-markham-ca-estee-lauder/75f8a4f8-e5b5-4c1c-955c-fa5c20a474a5,Markham,Millwright,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,Vancouver Coastal Health,https://job-openings.monster.ca/nurse-practitioner-np-aboriginal-health-vancouver-bc-ca-vancouver-coastal-health/f949ca7b-e01f-459b-a1e9-9c91b5006431,"Vancouver, BC",Nurse Practitioner (NP) -Aboriginal Health,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
445,Emerson,https://job-openings.monster.ca/associate-innovation-26-commercialization-richmond-hill-on-ca-emerson/734e553e-09d3-4b10-9c64-820503f65ca9,"Richmond Hill, ON","Associate, Innovation %26 Commercialization",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
446,TalentTank Recruiting Inc.,https://job-openings.monster.ca/senior-full-stack-javascript-position-in-downtown-montreal-montreal-qc-ca-talenttank-recruiting-inc/714a5ccb-778e-40be-8ef8-8fcfbc101d33,"Montreal, QC",Senior Full Stack Javascript position in Downtown Montreal,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
447,Samasource,https://job-openings.monster.ca/product-manager-delivery-ingestion-quality-montreal-qc-ca-samasource/703e7de5-0c5c-4f75-9595-672775fa9ee1,"Montreal, QC","Product Manager - Delivery, Ingestion, and Quality",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
448,Vancouver Coastal Health,https://job-openings.monster.ca/nurse-practitioner-np-integrated-care-team-dtes-vancouver-bc-ca-vancouver-coastal-health/ed581a45-4c0e-4365-af75-29ebc937bf97,"Vancouver, BC",Nurse Practitioner (NP) - Integrated Care Team - DTES,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
449,Premier Research Group,https://job-openings.monster.ca/associate-principal-biostatistician-winnipeg-mb-ca-premier-research-group/e5bbc4da-946c-4d9c-bbc4-2f650c323031,"Winnipeg, MB",Associate Principal Biostatistician,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
450,Zymewire,https://job-openings.monster.ca/data-acquisition-associate-9-month-internship-on-on-ca-zymewire/6dff73dd-32ee-4dbc-824c-5776889b5442,"ON, ON",Data Acquisition Associate  (9 month Internship),,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,Facebook,https://job-openings.monster.ca/ingénieur-de-recherche-core-ml-montreal-ca-facebook/e33b35ea-72d2-4ce5-9d1a-6d8ddbc2d9ed,Montreal,"Ingénieur de recherche, Core ML",,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,Mosaic,https://job-openings.monster.ca/investment-advisor-cryptocurrency-broker-toronto-toronto-on-ca-mosaic/e31ad9c3-98f5-4c2f-bf04-8fbdec5c5e82,"Toronto, ON",Investment Advisor / Cryptocurrency Broker Toronto,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
453,Softvision - North America,https://job-openings.monster.ca/data-scientist-vancouver-bc-ca-softvision-north-america/6b03ceb0-970d-4583-be0f-dabf63df8798,"Vancouver, BC",Data Scientist,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
454,FLIR Systems,https://job-openings.monster.ca/material-handler-pm-shift-richmond-bc-ca-flir-systems/e1e5491a-6e28-43bc-b6bd-aa19b91faa38,"Richmond, BC",Material Handler(PM Shift),,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,"Biodesix, Inc.",https://job-openings.monster.ca/mobile-phlebotomist-cole-harbour-ns-ca-biodesix-inc/df51600d-070f-4330-9bf1-bdbc356c641a,"Cole Harbour, NS",Mobile Phlebotomist,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
456,"ZeniMax Media, Inc.",https://job-openings.monster.ca/programmeur-dengin-et-systèmes-engine-systems-programmer-montreal-qc-ca-zenimax-media-inc/67229048-0118-4738-816e-734f087d2ffa,"Montreal, QC",Programmeur d'Engin et Systèmes / Engine & Systems Programmer,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
457,OROHealth,https://job-openings.monster.ca/backend-api-microservice-developer-développeur-se-backend-api-et-microservice-qc-qc-ca-orohealth/659c7adc-e9cc-481e-be9c-e7ab9f180464,"QC, QC",BackEnd (API & Microservice) Developer / Développeur-se BackEnd (API et Microservice),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
458,"Smart, Savvy + Associates",https://job-openings.monster.ca/digital-marketing-content-specialist-vancouver-bc-ca-smart-savvy-associates/64e601a3-4c91-4629-aa00-88b27d2dde90,"Vancouver, BC",Digital Marketing & Content Specialist,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
459,Unbounce,https://job-openings.monster.ca/senior-analytics-engineering-lead-vancouver-bc-ca-unbounce/646556fc-e239-4f05-b0c3-68a3bb5e31a1,"Vancouver, BC",Senior Analytics Engineering Lead,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
460,Vancouver Coastal Health,https://job-openings.monster.ca/nurse-practitioner-np-covid-19-contact-tracing-vancouver-bc-ca-vancouver-coastal-health/de8d64e4-fd83-460d-8c4c-e69e97608a43,"Vancouver, BC",Nurse Practitioner (NP) - COVID-19 Contact Tracing,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
461,"Mars, Incorporated",https://job-openings.monster.ca/logistics-procurement-coordinator-guelph-on-ca-guelph-on-ca-mars-incorporated/dd1ab30f-68df-4abd-b564-0d6caee871d7,"Guelph, ON","Logistics Procurement Coordinator (Guelph, ON, CA)",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
462,TRM Technologies Inc.,https://job-openings.monster.ca/oracle-developer-data-clean-up-gatineau-qc-ca-trm-technologies-inc/5fea3012-2e25-4796-ad56-c5b7865541dc,"Gatineau, QC",Oracle developer Data Clean up,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,Potloc,https://job-openings.monster.ca/développeur-euse-back-end-back-end-developer-ruby-qc-qc-ca-potloc/5e712b5c-d1e7-4d5c-8a2f-3ea58fb00ea0,"QC, QC",Développeur(euse) Back-End / Back-End Developer (Ruby),,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
464,sita capital,https://job-openings.monster.ca/senior-manager-hr-montreal-ca-sita-capital/5caf0382-e339-41c3-9f47-bc6ffe17a922,Montreal,Senior Manager HR,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
465,Sofina Foods Inc.,https://job-openings.monster.ca/manager-procurement-planning-performance-markham-on-ca-sofina-foods-inc/5b93a29c-7c73-4480-836c-600728b54f86,"Markham, ON","Manager, Procurement Planning and Performance",,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,Clarivate Analytics,https://job-openings.monster.ca/data-scientist-toronto-or-remote-based-toronto-drg-ca-clarivate-analytics/5941dace-15fb-4502-9c96-9e8b559723d6,Toronto (DRG),Data Scientist- Toronto or remote based,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,PAT_Solutions Test,https://job-openings.monster.ca/canada-montreal-referral-ottawa-on-ca-pat-solutions-test/d96f08d1-3a0d-4229-ba2e-8a7c813bc243,"Ottawa, ON",Canada Montreal Referral,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,Wind River,https://job-openings.monster.ca/principal-technologist-kanata-ca-wind-river/d5520392-f42f-40fd-8964-9a95f4b9c3d2,Kanata,Principal Technologist,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
469,Premier Research Group,https://job-openings.monster.ca/principal-biostatistician-montreal-qc-ca-premier-research-group/d306adcd-3fba-46bb-8df0-234ff1f7fe40,"Montreal, QC",Principal Biostatistician,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
470,Sorenson Communications / CaptionCall,https://job-openings.monster.ca/vrs-american-sign-language-interpreter-winnipeg-mb-ca-sorenson-communications-captioncall/cc92dd14-0d34-4041-b994-46bbd1455f53,"Winnipeg, MB",VRS American Sign Language Interpreter,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,Microchip Technology,https://job-openings.monster.ca/master-specialist-supply-chain-burnaby-ca-microchip-technology/cc24db69-4c62-438a-a8c0-0e5d5e26cdc9,Burnaby,Master Specialist-Supply Chain,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
472,Deloitte,https://job-openings.monster.ca/senior-associate-financial-advisory-m-a-advisory-analytic-insights-data-engineer-toronto-on-ca-m5c-3g7-toronto-on-ca-deloitte/cc174ca6-0692-4be3-b23b-ae55538e893a,"Toronto, ON","Senior Associate, Financial Advisory, M&A Advisory, Analytic Insights - Data Engineer (Toronto, ON, CA, M5C 3G7)",,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
